wage,educ,has_dog,near_publictrans,ed_mother,near_privcollege,is_righthander,iq_score,scholarship,grade_avg,female,talentsup,near_4ycollege,black,ed_father,has_siblings,near_2ycollege,exper,near_parents,lives_in_city
743.49506,5,0,0,5,0,1,92.103477,0,3.1232283,0,0,0,1,4,0,0,24,0,1
5245.2373,5,1,1,9,0,0,105.59196,1,2.5224249,1,0,0,0,9,0,0,35,0,1
743.0741,9,1,1,12,0,1,97.583313,0,1.4696568,1,0,0,0,11,0,0,55,0,1
915.94531,6,1,1,7,0,1,99.146011,0,1,0,0,0,1,5,0,0,34,1,1
200.77249,7,0,1,11,0,1,86.399948,0,2.3044002,0,0,0,0,6,0,0,12,0,1
578.47003,10,0,1,7,0,1,77.126984,0,2.8562295,1,0,0,0,11,0,0,18,1,1
372.20111,6,0,1,3,0,1,88.479156,0,3.4838798,1,1,0,1,2,1,1,21,0,1
211.22562,5,1,1,11,1,1,84.587334,0,1,1,0,0,0,2,0,1,14,0,1
252.91734,9,0,1,12,0,1,76.201363,0,3.2080884,1,0,0,1,7,0,0,54,1,1
203.03366,5,0,1,10,1,1,106.76248,0,2.738848,1,0,0,0,8,0,1,47,0,1
104.02719,6,0,0,9,0,1,90.742188,0,3.0359788,1,0,0,0,5,1,0,15,1,1
329.62155,10,0,1,11,0,1,96.250252,0,3.0797141,0,0,0,0,8,1,1,17,0,1
2666.7959,2,1,0,6,0,0,108.55862,0,1.103949,1,0,0,1,1,0,0,52,0,0
108.08079,6,0,1,12,0,1,78.100243,0,1.9638103,1,0,0,0,11,1,0,26,0,1
273.86331,8,0,1,2,1,1,94.069641,0,1.9758917,0,0,0,0,8,1,0,40,1,1
303.99969,6,0,1,5,0,1,98.39917,0,2.9622548,0,0,0,0,7,1,0,28,0,1
291.09073,10,0,1,5,0,1,70.421066,0,1.8146819,0,0,0,0,11,1,0,12,0,1
17.903715,5,0,0,10,1,1,82.390503,0,3.7484312,1,0,0,1,8,1,0,35,1,0
5953.354,9,0,0,4,0,1,118.35904,0,2.0460606,0,0,0,1,8,1,0,13,0,0
612.3233,5,0,1,7,0,1,97.272202,0,1.2254031,1,0,0,0,6,1,0,29,0,1
10960.468,7,0,1,3,1,1,109.16212,0,1.806543,0,0,0,0,8,0,1,15,1,1
548.53705,7,0,1,11,0,1,112.09251,0,2.3858058,1,0,0,0,9,1,0,40,1,1
1373.6812,9,0,1,6,1,1,74.963882,1,2.6263878,0,0,0,1,10,0,0,52,1,1
12.075024,7,0,1,5,0,1,76.191864,0,2.1840324,1,0,0,0,5,1,0,21,1,1
701.33044,9,0,1,7,0,1,71.538414,0,2.7151704,0,0,0,0,11,0,0,16,1,1
758.73291,8,0,1,4,0,1,96.29348,0,3.0563772,1,0,0,0,5,0,0,43,0,1
5666.7598,5,0,1,9,1,1,98.301155,0,1.9685397,0,0,0,1,11,0,0,26,0,1
3040.3794,4,0,0,4,0,1,118.81034,0,1.5788994,1,0,0,1,7,1,0,47,1,1
607.98865,6,0,1,12,0,0,95.972679,0,3.1319034,1,0,0,0,1,0,1,44,0,1
3509.8074,5,0,1,3,0,1,119.37326,0,3.3719757,1,0,0,0,8,0,0,22,0,1
88.710152,3,0,1,2,1,1,86.233147,0,3.5728528,1,0,0,1,3,0,0,59,1,1
5353.1621,11,1,1,4,1,1,111.42325,0,2.027873,1,1,0,0,7,1,0,26,1,1
1469.1857,6,0,1,3,0,0,94.804276,1,2.1649888,0,0,1,0,10,0,0,54,1,1
2421.3098,10,1,1,11,0,0,84.388298,1,2.5518117,1,0,0,0,11,1,0,9,0,1
1763.1959,7,0,1,4,1,1,70.048378,0,1.6043676,0,0,0,1,7,1,0,55,1,1
2240.1821,9,0,0,11,0,1,113.56808,0,2.0921643,1,0,1,0,7,0,0,22,0,0
83.618195,5,0,0,6,0,1,75.027176,0,3.0859375,0,0,0,1,8,1,0,54,0,0
435.08102,9,1,0,7,1,1,73.970901,0,3.9977515,1,0,0,1,4,0,0,27,0,0
627.88348,12,0,1,10,0,1,72.851936,1,1.9764812,0,1,0,0,7,1,0,13,0,1
3613.2378,7,0,0,5,0,1,99.186897,1,1.2981962,0,0,0,1,10,0,0,8,0,0
6270.0454,3,0,1,6,0,1,110.15501,0,2.131356,1,0,0,0,3,0,0,37,0,1
707.57727,10,0,1,6,0,1,101.47748,0,3.0286021,0,0,0,0,9,1,1,14,1,1
193.40793,5,0,0,11,0,1,106.00092,0,3.0700207,0,0,0,0,10,0,1,30,0,0
6287.728,7,0,1,7,0,0,115.81085,0,1.8104461,0,0,0,0,12,1,0,8,0,1
1689.0369,11,0,1,5,1,1,118.34802,0,1.7155155,1,1,0,0,12,1,0,49,1,1
547.12268,8,0,1,2,1,1,85.553322,0,4.5994692,0,1,0,1,6,1,0,47,1,1
94.538933,10,0,1,8,1,0,77.586266,0,3.7065997,1,0,0,0,11,0,0,55,0,1
2576.2681,11,0,0,10,0,1,89.362045,1,2.0340118,1,0,0,0,6,1,0,51,0,0
201.70049,5,0,1,5,0,1,84.092461,0,3.7573569,0,0,0,0,3,1,0,29,0,1
99.098991,4,0,1,7,0,1,78.896652,0,3.8945956,1,0,0,0,9,0,1,55,0,1
111.6223,4,0,0,6,1,1,70.431664,0,2.9294033,0,0,0,0,8,0,0,47,0,1
14475.313,9,0,1,12,1,1,105.78512,1,2.4010019,1,0,0,0,8,1,0,23,0,1
28694.713,8,0,1,5,0,0,112.57491,1,2.03668,1,0,1,1,12,0,1,8,0,1
334.75406,6,1,0,2,0,0,70.644432,0,3.0892229,0,0,0,0,8,0,1,40,0,0
1590.0562,9,1,0,3,0,1,105.60905,0,1.1855792,0,0,0,0,3,1,1,37,0,1
198.17471,10,0,1,8,1,1,88.76413,0,3.3211462,0,0,1,0,7,1,0,38,0,1
686.9848,5,0,0,6,0,1,80.126213,1,3.3655617,0,1,0,0,6,1,1,21,1,0
259.45773,4,0,1,3,0,1,106.15021,0,3.0031223,0,0,0,0,4,0,0,31,0,1
314.35837,10,0,1,10,0,1,94.185844,0,2.1480083,1,1,0,0,2,1,0,21,1,1
211.54195,5,0,1,11,0,1,72.278748,0,2.8219783,0,0,0,0,2,0,1,44,1,1
870.27338,4,1,1,9,0,1,79.129272,0,2.5141945,0,0,0,1,4,1,1,25,1,1
4563.5493,8,1,0,5,0,1,115.34477,0,3.0390072,0,0,1,0,7,1,0,10,0,0
33.038826,7,0,1,8,1,1,87.200203,1,2.5923615,1,0,0,1,12,0,0,23,0,1
6808.1538,9,0,0,5,0,0,106.46779,0,1.0472175,1,0,1,0,5,1,0,52,1,0
221.72411,5,0,1,8,0,1,94.864929,0,2.1468008,0,0,0,0,8,0,1,20,0,1
54.186176,4,1,1,9,0,1,103.13479,1,1.8452829,1,0,0,0,1,0,0,19,1,1
141.71632,5,0,1,2,0,1,89.142662,0,2.8390956,0,0,0,1,6,1,0,20,0,1
2906.1702,5,0,1,3,0,1,73.416382,0,3.1657009,0,0,0,1,6,1,0,26,0,1
790.703,5,0,1,5,0,1,72.574242,0,2.6197662,1,0,0,0,9,0,1,48,0,1
1632.9591,7,0,0,10,0,1,109.38934,0,2.3028255,0,0,0,1,5,0,1,45,1,0
26.240433,9,0,0,2,0,1,77.586929,0,3.0738244,1,0,0,0,4,0,0,9,0,0
147.47908,7,0,0,3,1,1,70.988991,0,2.5495005,1,0,1,1,10,1,1,54,0,0
632.38684,7,0,0,9,0,1,82.575279,0,1.9046333,0,0,0,0,6,1,0,12,1,1
106.4877,9,1,1,7,0,1,114.64564,0,2.3441281,0,0,0,1,4,1,0,21,1,1
4228.4976,3,1,0,9,0,1,99.12986,0,3.196692,0,0,0,0,2,0,0,40,1,0
72.355789,3,0,1,5,0,1,116.90565,0,2.0548899,0,0,0,0,6,0,0,16,0,1
1840.4575,7,1,1,4,1,1,80.214012,0,3.3537858,1,0,1,0,2,1,0,7,1,1
367.65219,6,0,0,8,0,0,94.802574,0,2.8185332,1,0,0,1,5,0,0,48,0,0
334.61877,9,0,1,10,0,1,109.79015,0,2.19716,0,0,0,0,9,0,0,7,0,1
73843.836,11,1,0,10,0,1,96.948868,1,3.1309376,1,1,0,0,10,1,0,17,1,1
663.10925,8,0,0,4,1,1,97.010941,0,3.8554022,0,0,0,1,12,1,0,42,1,0
1505.5748,9,0,0,6,0,1,83.311852,0,1.7810392,0,0,0,0,11,0,1,31,0,0
3707.9441,6,0,1,6,0,1,113.7344,0,1,0,0,1,1,5,0,0,46,1,1
1488.0715,10,0,1,6,1,1,110.40063,1,1.7350737,1,0,0,0,5,0,1,13,1,1
92.189507,7,0,1,5,0,1,118.5879,1,1.846851,0,0,0,0,6,0,0,21,1,1
874.18854,11,1,0,8,0,1,76.613808,1,1.9122701,0,0,0,0,4,1,0,29,1,0
2541.9766,8,0,0,1,0,1,70.442223,0,1.6878866,0,0,0,0,3,1,0,23,1,1
402.13147,4,1,1,1,1,1,97.345055,0,2.6669326,1,0,0,0,4,1,0,55,1,1
1224.4359,7,0,1,5,0,0,90.252281,0,4.0349445,1,0,0,0,6,1,0,12,1,1
165.37328,6,0,1,7,1,1,74.95015,0,2.187623,0,0,0,0,2,1,1,14,1,1
2028.6102,9,1,1,9,1,1,102.2075,0,1.0322863,0,0,0,1,3,0,0,48,0,1
297.97818,6,0,1,11,0,1,75.998314,0,3.1198833,1,0,1,1,9,1,1,9,1,1
466.51666,6,0,0,12,1,1,78.990433,0,1.6277122,0,0,0,0,6,0,0,48,0,0
728.95343,9,0,0,5,0,1,105.24731,0,1.6080039,0,0,0,0,6,1,0,18,1,1
608.38434,9,0,0,3,0,1,97.368095,0,2.2406104,1,0,0,0,10,0,0,47,0,0
1445.3478,6,0,1,6,0,1,84.12822,0,3.0885491,1,0,0,0,11,0,0,40,0,1
2302.2759,8,0,0,3,0,1,112.16084,1,1.4576926,0,0,0,0,5,1,0,53,0,1
18111.297,9,0,0,2,1,1,118.61469,0,3.5514963,0,0,0,1,5,1,0,36,1,0
2821.6035,9,0,1,8,0,1,107.62311,0,3.7624018,0,0,0,1,9,1,0,30,1,1
2404.188,7,0,1,4,0,1,102.95142,0,2.7896473,0,0,0,0,10,1,0,16,1,1
123.97582,5,0,1,5,0,1,93.826447,0,4.075798,0,0,0,0,3,0,1,21,1,1
3691.5542,6,1,1,10,0,1,116.38828,0,3.4407692,1,1,0,0,3,0,0,34,1,1
1005.2825,9,1,1,3,1,1,88.439423,0,3.0069172,1,0,0,0,12,1,0,7,0,1
1026.9835,3,0,1,7,0,1,106.94057,0,2.4820344,0,0,0,0,1,0,0,35,0,1
4658.3979,7,0,0,8,0,1,107.56506,0,4.5360627,0,0,0,1,10,1,1,27,1,0
2095.1738,9,0,1,9,0,1,93.496223,0,2.3382688,0,0,0,0,10,1,1,26,0,1
1636.1053,6,1,1,10,0,1,91.011063,0,2.6241834,0,0,1,0,6,1,0,32,1,1
1160.73,7,0,1,7,0,1,76.436836,0,2.0335846,0,0,0,1,7,1,1,32,0,1
20202.055,8,0,1,2,0,1,110.54904,0,2.4743361,0,0,0,0,7,1,0,46,1,1
1034.2616,9,1,1,8,0,1,117.94846,1,3.8233683,0,0,0,0,1,1,0,36,0,1
138.60176,6,0,0,10,1,1,90.525772,0,1.6808783,1,0,0,0,3,0,1,23,1,1
4279.584,5,0,1,11,0,1,78.693184,1,3.0621316,1,0,0,0,2,0,0,15,0,1
52.376255,4,1,0,3,0,1,79.59137,0,2.6609595,0,0,0,1,4,1,0,43,0,0
3541.4946,5,0,1,9,0,1,93.735184,0,2.2535121,0,0,0,0,5,1,1,15,0,1
5830.5469,7,1,1,12,0,1,102.38712,0,3.0489187,1,0,0,1,7,1,0,36,0,1
1768.0105,7,0,1,10,0,1,82.30909,0,1.9650725,0,0,0,0,1,0,0,27,1,1
495.3732,7,0,0,1,1,0,95.56752,0,2.0215354,1,0,0,0,4,0,0,15,0,0
2035.7775,5,1,0,3,0,0,109.43404,0,1.6625929,0,0,0,0,3,1,0,21,1,1
50.030209,4,0,1,7,0,1,117.72568,0,2.0806451,1,0,0,0,8,1,0,13,0,1
5099.374,7,0,1,10,0,1,109.05532,0,2.0645263,0,0,0,0,8,0,0,46,1,1
1781.4677,5,0,1,3,1,1,78.414787,0,4.6265283,1,0,0,0,4,1,0,40,0,1
41.932251,8,1,0,8,0,1,83.435524,0,2.4747164,1,0,0,0,3,1,1,25,0,0
24.988295,5,0,1,6,0,0,72.751732,0,3.2199552,0,0,1,1,9,0,1,48,1,1
96.051331,5,0,1,5,0,1,100.72498,0,2.702404,1,0,0,0,12,1,0,38,0,1
676.19885,9,0,1,6,0,1,78.08976,0,1.0391334,1,0,0,1,8,1,1,13,1,1
6292.3457,7,0,1,2,0,1,104.32511,0,1.9669675,1,0,0,0,12,1,0,23,0,1
399.97171,5,0,0,10,0,1,81.668777,0,2.5860538,1,0,0,0,10,1,1,18,0,0
73.376839,9,0,0,11,1,1,83.950882,0,3.2256451,0,1,0,0,9,1,0,12,1,0
6381.6563,11,0,1,10,0,1,103.19231,0,2.0329416,0,0,0,0,11,1,0,43,1,1
829.34705,8,0,1,6,0,1,80.345917,0,4.0937262,1,0,0,0,1,1,0,8,1,1
1039.8333,8,0,0,4,0,1,107.37312,0,1.8002725,1,0,0,0,4,0,1,17,1,0
1992.9946,5,0,1,4,0,1,110.04751,0,3.0746439,1,0,0,0,10,1,0,23,1,1
39014.652,7,0,1,1,0,1,107.10631,0,1.3967158,1,0,0,1,5,1,0,46,0,1
291.33282,7,1,1,8,0,1,106.97707,0,2.5683291,0,0,1,1,5,0,0,38,1,1
200.75394,6,0,0,2,0,1,88.613701,1,1.0910814,1,1,0,0,9,0,1,57,0,0
13835.091,6,1,1,5,0,1,110.21185,0,2.4885294,1,0,0,0,4,1,1,33,1,1
141.93967,3,0,0,11,0,1,99.242729,0,2.0522244,1,0,0,1,1,0,1,18,1,1
35016.008,10,0,1,5,0,0,113.18918,0,2.3094747,1,1,0,0,11,1,0,45,1,1
8344.4404,3,0,1,3,0,1,84.284019,0,1,1,0,0,0,2,0,0,55,0,1
1119.0387,10,0,1,10,0,1,107.97917,0,2.5420926,1,0,0,1,9,1,0,50,0,1
316.04904,4,0,0,3,0,1,86.839333,0,1.7072798,0,0,0,0,2,0,1,59,0,0
2516.9119,7,1,1,3,0,1,117.7399,0,2.545655,0,0,0,0,3,1,0,25,1,1
1003.032,9,0,1,9,0,0,78.603432,0,3.3429737,1,0,0,0,11,0,0,32,0,1
2741.0774,8,0,1,6,0,1,118.43615,0,3.1312094,1,0,0,0,2,1,1,26,0,1
124.80167,9,0,0,12,1,1,114.0747,0,3.5774734,0,0,0,0,11,1,0,38,0,0
7973.1533,6,1,1,8,0,0,95.642845,0,2.8253324,1,0,0,0,2,0,0,28,1,1
402.00079,4,0,0,2,0,1,72.950874,0,2.9760799,1,0,0,0,3,1,0,38,1,1
1360.5645,11,0,0,10,1,1,94.933952,1,2.9547818,1,0,0,0,10,0,0,36,1,0
180.91742,7,0,1,4,0,1,99.133316,0,2.3633759,0,0,0,0,5,0,1,44,0,1
145.42987,4,0,1,4,0,0,109.21145,0,1,0,0,0,0,6,1,0,30,1,1
112.35735,7,0,1,5,0,1,78.033127,0,4.6235881,0,0,0,0,5,0,1,44,0,1
23.988014,10,0,1,11,0,1,90.86866,0,4.0250354,1,0,0,0,7,1,0,20,1,1
4476.5854,8,0,1,4,0,1,74.307007,0,2.6516933,1,0,0,0,7,0,0,35,0,1
6159.7329,6,0,0,11,1,1,110.20565,0,2.5133953,0,1,0,0,2,0,0,20,1,0
2787.5051,8,1,1,8,0,1,75.898682,0,3.4291294,0,0,0,0,8,0,1,28,0,1
139.9929,7,0,1,11,0,1,78.195679,0,2.328918,1,0,0,1,4,1,0,8,1,1
12255.667,5,0,1,4,0,1,112.45169,0,2.050247,0,0,0,0,9,0,0,36,0,1
881.44543,3,1,1,9,0,1,113.54649,0,1,1,0,0,0,5,1,0,22,0,1
951.66339,7,1,0,8,0,0,77.936806,0,1.5192362,0,0,0,0,2,0,0,20,0,1
6169.5752,4,1,0,9,1,1,111.37957,0,3.0741138,0,0,0,1,3,0,0,32,1,0
7776.3291,7,0,1,9,0,1,73.894272,0,2.3860979,0,0,0,0,9,0,0,55,0,1
1174.4436,5,0,1,9,0,1,87.947441,0,3.8678536,0,0,0,0,9,0,0,22,0,1
3735.1863,5,0,0,5,0,1,72.966896,0,1.906626,0,0,0,0,7,0,1,53,0,1
12203.886,7,0,1,11,0,1,107.41962,0,3.5299747,1,0,0,0,8,1,0,32,0,1
14415.295,7,1,1,8,0,1,115.23976,0,2.6552682,0,0,0,1,2,1,0,25,1,1
2456.3069,9,1,1,3,1,1,86.031776,0,3.2594719,0,1,0,0,10,1,0,13,0,1
101.66122,9,0,1,9,1,0,95.739693,0,2.0708866,0,0,0,1,7,0,0,21,1,1
425.04684,9,0,0,3,0,1,112.8919,0,2.9216847,0,0,0,0,10,0,0,55,1,0
2361.5967,11,0,1,1,0,1,91.067406,0,3.5553637,1,0,0,1,12,0,1,42,1,1
137.30739,6,0,1,9,0,1,85.301918,0,4.6513128,0,0,1,1,11,1,0,8,1,1
102.25105,6,1,1,4,0,1,98.560982,0,2.9372034,0,0,0,0,12,1,0,14,0,1
144.31502,8,1,1,10,0,1,78.369583,1,2.6179473,1,0,0,0,3,1,0,22,1,1
752.039,9,1,0,8,0,0,83.908279,0,3.06617,1,0,0,1,3,0,1,55,0,0
369.7616,8,0,1,7,0,1,92.081924,0,3.1249588,0,0,0,0,11,1,0,54,0,1
443.62634,6,0,0,6,1,1,98.694,0,1,0,0,0,0,4,0,0,53,1,0
981.75293,5,0,0,10,0,1,89.382347,0,3.0336809,1,0,0,0,6,1,0,55,1,1
1063.9189,9,0,1,3,0,1,77.998894,0,2.1820426,0,0,0,0,7,1,0,16,0,1
7655.4517,8,1,0,11,0,0,118.02387,1,1.482447,1,0,0,0,5,1,0,43,1,0
170.96336,4,1,1,4,0,1,94.961815,0,3.855433,0,0,0,1,6,1,0,43,1,0
22508.16,7,0,1,2,0,0,117.12926,0,2.9962168,0,0,0,1,3,0,1,57,0,1
569.55402,11,1,0,9,0,1,105.94144,0,4.2261024,0,0,0,0,10,0,0,43,0,0
277.54599,10,0,1,3,0,1,73.424057,0,1.2807373,0,0,0,1,9,0,1,43,0,1
5594.2476,8,1,1,4,0,1,114.66949,1,4.0779839,1,0,0,0,7,0,1,13,1,1
48.083858,5,1,1,2,0,1,98.064148,0,2.2893472,0,0,0,1,2,1,0,38,0,1
554.73541,8,0,1,1,1,1,118.59901,0,3.048805,0,0,0,0,4,0,0,7,0,1
803.57367,6,0,0,1,0,1,73.998055,0,2.6136272,1,0,0,1,7,1,0,32,1,0
1968.6746,8,0,0,2,0,0,110.79234,0,2.9853475,1,0,1,1,9,1,0,12,0,1
69.702309,5,1,1,2,0,0,98.66259,0,2.3861496,1,0,0,1,2,0,0,33,0,1
4512.8721,6,0,0,5,0,0,108.59912,1,1.8459703,0,0,1,0,7,0,0,32,1,0
196.49789,10,0,1,4,0,1,78.078072,0,2.3119361,0,0,0,0,9,1,1,55,0,1
487.9407,9,1,0,11,1,1,76.169876,0,3.0577147,0,0,0,0,4,1,1,8,0,0
984.87402,6,0,0,4,0,1,100.59792,0,1.4463841,1,0,0,0,2,0,1,22,0,0
2720.1748,7,0,0,5,0,1,118.2567,0,2.6503096,0,0,0,0,10,0,1,37,0,0
2719.4043,9,0,0,9,0,1,104.21893,0,3.0868709,1,0,0,0,2,1,1,51,0,0
658.41986,4,0,1,2,0,0,106.69965,0,2.6371906,0,0,0,1,2,1,0,21,1,1
3524.1714,4,1,1,4,1,1,107.14984,0,3.7301161,0,0,0,0,11,1,0,33,1,1
5820.1763,8,0,0,2,0,0,112.62962,0,1.8574423,0,0,0,1,5,1,1,40,1,0
2892.6755,10,0,1,8,0,1,109.47829,0,2.8279171,0,0,0,0,10,0,0,13,0,1
457.41962,7,0,1,11,0,1,112.85648,1,2.7908895,1,0,0,1,2,0,1,22,0,1
8609.9502,6,0,1,5,1,1,118.67809,0,3.1113744,1,0,0,1,3,0,0,20,0,1
303.75626,7,0,1,1,0,1,84.467766,0,3.2116475,1,0,0,0,3,1,1,40,0,1
325.35989,4,0,0,9,0,1,91.835907,0,3.3495383,1,0,0,1,2,0,0,39,0,0
5564.0078,11,0,1,1,0,1,110.80458,0,2.0805087,1,1,0,0,7,1,0,16,0,1
589.57916,5,0,1,4,0,1,95.26651,0,1.6291708,0,0,1,1,4,1,0,44,1,1
2818.5249,10,0,0,10,0,1,98.269508,0,2.8637214,1,0,0,0,9,1,0,41,0,1
2297.573,7,0,0,9,0,1,117.41338,1,4.1222701,0,0,0,1,8,1,0,38,0,0
1150.547,7,0,1,5,1,1,103.89368,1,3.335469,0,0,0,1,11,1,1,12,1,1
1543.8051,4,1,1,8,1,1,113.25495,0,2.9531467,1,0,0,0,7,1,0,20,1,1
7627.0444,8,0,1,3,0,1,116.83125,0,3.4823561,1,0,0,0,10,1,0,15,0,1
145.91685,8,0,1,11,0,0,78.881905,0,1.3559456,1,0,0,1,2,0,1,17,1,1
466.7504,4,0,1,2,0,1,82.926613,0,1.9042302,0,0,0,0,11,1,0,58,0,1
2431.2979,5,0,1,9,0,1,83.909569,0,2.3206677,1,0,0,0,11,0,0,44,0,1
706.8739,3,0,1,10,0,1,109.43166,0,4.0001879,1,0,0,0,6,0,0,37,0,1
239.45572,4,0,1,8,0,1,84.708115,0,2.3742146,0,0,1,0,1,0,0,23,1,1
2222.741,6,0,0,6,0,1,111.45077,0,1.4275035,1,0,0,1,7,1,0,55,0,1
9957.1367,6,0,0,12,1,1,115.93102,0,3.8571882,0,0,0,0,10,1,0,16,0,1
760.83954,4,0,1,4,1,1,84.214455,0,3.4648817,0,0,1,1,8,0,0,37,1,1
387.61884,5,0,1,10,0,1,89.387932,0,2.3614669,0,0,0,1,10,1,1,33,1,1
198.57129,5,0,0,5,0,1,114.02605,0,2.4043629,1,0,0,0,4,0,0,56,0,0
9034.1094,7,0,1,8,0,1,119.36166,1,1.8479503,0,0,0,0,11,1,0,32,0,1
231.68642,5,1,1,4,0,0,89.39698,0,1.6630117,0,0,0,1,9,0,0,37,1,1
1420.7781,5,0,0,12,0,1,108.0811,0,2.6303775,1,0,0,0,9,1,1,52,0,1
280.42517,5,0,0,8,1,0,83.097878,0,2.8210053,0,0,0,0,9,1,0,14,0,0
158.54924,11,0,0,5,0,1,72.408508,0,1.7997811,0,0,0,0,10,0,0,25,1,0
1828.303,11,0,1,6,1,1,117.32954,0,2.9833882,1,1,0,0,8,0,1,22,1,1
114.72759,8,0,1,11,0,0,70.347099,1,2.0384004,1,0,0,0,3,0,0,39,0,1
1042.9369,5,0,0,10,0,0,98.855019,0,2.8283188,1,0,0,0,8,0,0,26,0,0
70872.492,12,0,1,8,0,1,90.70153,1,3.3622255,0,0,0,1,12,1,0,37,1,1
3648.2764,9,0,0,5,0,1,112.78964,0,2.8255725,1,0,0,0,4,0,1,34,0,0
16.590017,9,0,0,7,0,1,107.58167,0,3.7711685,1,1,0,0,4,1,1,16,0,0
1080.2131,7,1,0,8,0,1,109.50759,0,1.0398351,0,0,0,1,7,1,0,7,0,0
139.88359,6,1,0,12,0,0,71.942841,1,3.6946545,1,0,0,0,9,0,1,9,0,0
775.9328,6,0,1,9,0,1,70.130753,0,1,1,0,0,0,8,0,0,42,0,1
366.63977,7,0,1,10,0,1,97.246422,0,3.5239544,1,0,0,1,4,1,0,14,0,1
12205.38,6,1,1,1,0,1,95.402245,0,1.6467134,1,0,0,0,9,1,0,59,1,1
691.46912,10,0,0,11,0,1,100.45821,1,1.5409696,1,0,0,0,7,0,0,6,0,0
9206.3223,10,1,0,11,0,1,97.299088,0,1.4441829,1,0,0,1,8,0,0,21,0,0
26493.637,10,1,1,7,0,0,88.975945,0,1.563938,0,0,0,0,8,1,0,18,0,1
781.04572,4,1,1,7,0,1,91.390739,1,3.2713494,1,0,0,0,7,0,0,37,0,1
929.33582,10,0,0,2,0,0,89.179825,0,1.7080294,1,0,0,1,9,0,1,33,0,0
1701.1251,9,0,0,2,0,0,112.70525,0,1.2694499,1,0,0,0,7,1,1,39,0,0
987.89648,12,0,0,8,0,1,73.315071,1,2.9371219,0,0,0,0,11,1,0,37,1,0
1113.1659,8,0,1,5,0,1,82.873886,0,4.3414507,0,0,0,1,8,1,1,45,0,1
4211.7905,9,0,1,11,0,1,96.044731,0,2.750356,0,0,0,0,7,1,0,20,0,1
2281.3389,10,1,0,8,0,1,118.42252,1,2.8112211,0,0,0,0,8,1,0,33,1,0
463.4971,3,0,1,8,0,1,74.642151,0,3.5994644,0,0,1,1,3,0,1,39,0,1
966.78156,11,1,0,9,0,1,79.872467,1,3.0251813,0,0,0,1,9,0,0,34,0,0
611.70984,8,1,0,10,0,1,96.741196,0,2.8635569,1,0,0,0,10,0,0,21,1,0
1404.4286,4,0,0,2,1,1,80.895996,0,1.3921531,1,0,0,0,3,1,0,12,1,0
581.71606,8,0,1,4,0,1,99.901115,0,2.6437094,0,0,0,1,12,1,1,7,0,1
6103.9521,8,0,1,4,0,1,108.83029,0,2.6710031,1,0,0,1,7,1,0,54,1,1
183.67508,5,1,0,7,0,1,77.180061,0,4.0832815,0,0,1,0,6,0,1,53,0,0
357.87549,8,0,1,10,0,0,93.686165,0,2.9669268,1,0,0,0,6,0,0,42,1,1
109.02551,7,0,1,2,0,1,107.86929,0,2.5774596,0,0,0,0,7,1,0,14,0,1
3506.9717,4,0,1,9,0,0,108.27742,0,2.6338308,0,0,0,0,2,1,0,24,0,1
19.731701,6,0,0,2,0,1,74.840523,0,2.9847014,0,1,0,0,2,0,0,17,1,0
187.81702,4,0,1,9,1,1,96.101265,1,1.7443264,0,0,0,0,1,1,1,12,1,1
6692.5605,7,0,1,1,0,0,119.51729,0,2.3032827,0,0,0,0,3,1,1,11,0,1
687.90588,7,1,1,8,1,0,74.214912,0,3.5403097,0,0,0,0,1,1,1,28,1,1
114.07365,4,0,0,11,0,0,76.796051,0,3.5526168,0,0,0,1,4,0,0,16,1,0
51.989048,4,0,1,3,1,1,71.029022,0,3.1028676,1,0,0,0,6,0,0,49,1,1
12.596658,3,0,1,3,0,1,80.600182,0,3.3504088,1,0,0,0,8,0,0,26,0,1
410.65707,6,0,0,9,0,1,71.582108,0,2.4365919,1,0,0,0,4,1,0,42,1,0
1643.599,9,0,1,5,0,1,101.93511,0,1.5388558,0,0,0,1,11,1,0,50,0,1
244.7072,5,0,1,7,0,1,82.618736,0,2.1614223,0,0,0,0,7,1,0,24,1,1
905.98376,8,0,1,4,0,0,73.164589,0,1.5935127,0,0,1,1,11,1,0,43,0,1
208.21875,4,0,1,8,0,1,76.296265,0,2.7138956,0,0,1,0,2,1,0,48,0,1
387.80508,7,0,0,2,0,1,93.967026,0,2.8438995,1,0,1,0,10,1,0,30,0,0
408.80716,6,0,0,2,0,1,107.95197,0,2.1976535,0,0,0,0,11,0,1,25,0,0
581.34503,6,1,0,11,0,1,75.63385,0,1.8662533,1,0,0,1,2,1,0,30,1,0
1621.3531,7,0,1,10,0,1,118.60959,0,1.8508188,1,0,0,1,4,0,0,51,0,1
7984.3848,6,1,1,6,0,1,104.33133,0,2.6205988,0,0,0,0,1,0,0,20,0,1
785.77185,9,1,1,4,0,1,73.201729,0,1,0,0,0,0,10,0,1,31,0,1
27319.455,9,1,1,11,1,1,116.7303,0,2.458765,0,1,0,0,8,0,0,55,1,1
462.65326,4,1,1,6,1,1,105.32621,0,2.7759161,0,0,0,1,5,1,0,49,0,0
2418.5305,7,0,0,10,0,1,103.91916,0,2.0887825,1,0,0,1,3,1,0,47,0,1
5861.3662,5,0,1,9,0,1,79.851067,0,1.4993972,0,1,0,0,4,1,0,34,0,1
